entry_time,exit_time,direction,entry_px,exit_px,exit_reason,entry_atr,gross_pts,cost_pts,net_pts,net_krw,entry_pos,exit_pos,exit_date,mfe_pts
2025-04-07 11:20:00,2025-04-07 15:45:00,1,314.45,308.5,eod,1.461438261371211,-5.949999999999989,0.1186885,-6.068688499999989,-1517172.1249999972,112516,112567,2025-04-07,-0.05000000000001137
2025-04-08 11:15:00,2025-04-08 15:45:00,1,315.0,310.55,eod,1.0796850988771993,-4.449999999999989,0.1187665,-4.568766499999988,-1142191.624999997,112598,112650,2025-04-08,0.0
2025-04-09 11:40:00,2025-04-09 15:45:00,1,308.45,304.65,eod,0.8867499242958337,-3.8000000000000114,0.118393,-3.9183930000000116,-979598.2500000029,112686,112733,2025-04-09,0.1500000000000341
2025-04-10 13:05:00,2025-04-10 15:45:00,1,322.25,324.55,eod,0.4738505879882637,2.3000000000000114,0.11940400000000001,2.1805960000000115,545149.0000000029,112786,112816,2025-04-10,2.6000000000000227
2025-04-11 13:45:00,2025-04-11 15:45:00,1,322.0,322.35,eod,0.45225313488185204,0.35000000000002274,0.1193305,0.23066950000002273,57667.37500000568,112877,112899,2025-04-11,1.3500000000000227
2025-05-26 12:25:00,2025-05-26 15:45:00,1,349.65,350.1,eod,0.38771257984537255,0.4500000000000455,0.1209925,0.32900750000004547,82251.87500001137,115185,115223,2025-05-26,1.25
2025-05-29 12:55:00,2025-05-29 15:45:00,1,363.15,363.4,eod,0.45283768148118797,0.25,0.1217965,0.1282035,32050.875,115440,115472,2025-05-29,0.6500000000000341
2025-06-11 13:55:00,2025-06-11 15:45:00,1,389.0,390.1,eod,0.4752395446594593,1.1000000000000227,0.12337300000000001,0.9766270000000228,244156.7500000057,116033,116053,2025-06-11,1.4499999999999886
2025-06-16 14:55:00,2025-06-16 15:45:00,1,393.45,394.2,eod,0.42857113498911636,0.75,0.1236295,0.6263704999999999,156592.62499999997,116290,116298,2025-06-16,1.8500000000000227
2025-06-20 13:40:00,2025-06-20 15:45:00,1,404.55,405.15,eod,0.45529356247987934,0.5999999999999659,0.12429100000000001,0.47570899999996585,118927.24999999146,116607,116630,2025-06-20,1.3000000000000114
2025-06-23 13:40:00,2025-06-23 15:45:00,1,403.3,404.55,eod,0.4531436864558796,1.25,0.1242355,1.1257645,281441.125,116690,116713,2025-06-23,2.1999999999999886
2025-06-24 15:05:00,2025-06-24 15:45:00,1,417.9,418.7,eod,0.491477288139276,0.8000000000000114,0.12509800000000001,0.6749020000000113,168725.50000000282,116790,116796,2025-06-24,0.8000000000000114
2025-06-26 14:20:00,2025-06-26 15:45:00,1,415.2,415.6,eod,0.6269337774012583,0.4000000000000341,0.12492400000000001,0.27507600000003407,68769.00000000851,116948,116964,2025-06-26,1.1999999999999886
2025-07-02 11:05:00,2025-07-02 15:45:00,1,410.85,415.1,eod,1.015902006007855,4.25,0.12477850000000001,4.1252215,1031305.3750000001,117245,117300,2025-07-02,4.599999999999966
2025-07-03 15:20:00,2025-07-03 15:45:00,1,421.4,421.55,eod,0.3945556042539591,0.1500000000000341,0.1252885,0.02471150000003411,6177.875000008527,117380,117384,2025-07-03,0.5
2025-07-08 15:15:00,2025-07-08 15:45:00,1,421.75,421.65,eod,0.41796826941465987,-0.10000000000002274,0.125302,-0.22530200000002273,-56325.50000000568,117631,117636,2025-07-08,0.19999999999998863
2025-07-10 14:45:00,2025-07-10 15:45:00,1,428.25,428.3,eod,0.4160578726041767,0.05000000000001137,0.12569650000000002,-0.07569649999998865,-18924.124999997162,117793,117804,2025-07-10,0.44999999999998863
2025-07-14 15:10:00,2025-07-14 15:45:00,1,432.55,432.4,eod,0.41626410847166156,-0.1500000000000341,0.12594850000000002,-0.2759485000000341,-68987.12500000853,117966,117972,2025-07-14,0.25
2025-07-17 13:40:00,2025-07-17 15:45:00,1,431.7,431.8,eod,0.5472837003536817,0.10000000000002274,0.12590500000000002,-0.02590499999997728,-6476.24999999432,118200,118224,2025-07-17,0.8000000000000114
2025-07-23 15:30:00,2025-07-23 15:45:00,1,430.45,430.4,eod,0.3920584651543024,-0.05000000000001137,0.1258255,-0.17582550000001138,-43956.375000002845,118558,118560,2025-07-23,-0.05000000000001137
2025-07-28 15:15:00,2025-07-28 15:45:00,1,433.05,432.65,eod,0.37166472414861673,-0.4000000000000341,0.125971,-0.5259710000000342,-131492.75000000853,118807,118812,2025-07-28,0.39999999999997726
2025-07-29 12:40:00,2025-07-29 15:45:00,1,435.9,436.2,eod,0.5356213155441258,0.30000000000001137,0.126163,0.17383700000001137,43459.250000002845,118860,118896,2025-07-29,0.5500000000000114
2025-07-30 12:50:00,2025-07-30 15:45:00,1,441.25,439.95,eod,0.5075625684538537,-1.3000000000000114,0.126436,-1.4264360000000114,-356609.00000000285,118946,118980,2025-07-30,1.4499999999999886
2025-08-13 15:30:00,2025-08-13 15:45:00,1,436.75,437.05,eod,0.3116826143887496,0.30000000000001137,0.126214,0.17378600000001138,43446.500000002845,119818,119820,2025-08-13,0.39999999999997726
2025-08-20 14:10:00,2025-08-20 15:45:00,1,421.55,424.0,eod,0.6626142010299602,2.4499999999999886,0.1253665,2.3246334999999885,581158.3749999971,120138,120156,2025-08-20,2.75
2025-09-09 13:25:00,2025-09-09 15:45:00,1,440.7,441.1,eod,0.36972503671586643,0.4000000000000341,0.126454,0.2735460000000341,68386.50000000853,121305,121332,2025-09-09,0.8000000000000114
2025-09-15 14:40:00,2025-09-15 15:45:00,1,466.95,466.45,eod,0.39688772632700886,-0.5,0.128002,-0.628002,-157000.5,121656,121668,2025-09-15,0.10000000000002274
2025-09-16 14:05:00,2025-09-16 15:45:00,1,474.35,473.9,eod,0.42587532217172297,-0.4500000000000455,0.1284475,-0.5784475000000455,-144611.87500001138,121733,121752,2025-09-16,0.5
2025-09-18 13:30:00,2025-09-18 15:45:00,1,475.6,475.95,eod,0.43750880544362336,0.3499999999999659,0.1285465,0.22145349999996589,55363.37499999147,121894,121920,2025-09-18,1.1499999999999773
2025-09-23 13:55:00,2025-09-23 15:45:00,1,483.4,482.85,eod,0.49209050658933556,-0.5499999999999545,0.1289875,-0.6789874999999546,-169746.87499998865,122151,122172,2025-09-23,0.30000000000001137
2025-09-24 15:15:00,2025-09-24 15:45:00,1,481.15,481.05,eod,0.4311161519208354,-0.0999999999999659,0.128866,-0.2288659999999659,-57216.49999999147,122251,122256,2025-09-24,0.35000000000002274
2025-10-15 12:50:00,2025-10-15 15:45:00,1,507.7,511.5,eod,0.6892750491766292,3.8000000000000114,0.130576,3.6694240000000113,917356.0000000028,123062,123096,2025-10-15,4.25
2025-10-17 11:20:00,2025-10-17 15:45:00,1,528.65,525.8,eod,1.447635208060067,-2.8500000000000227,0.13163350000000001,-2.9816335000000227,-745408.3750000057,123212,123264,2025-10-17,0.6499999999999773
2025-10-20 12:30:00,2025-10-20 15:45:00,1,533.55,536.15,eod,0.8881797377949607,2.6000000000000227,0.13209100000000001,2.467909000000023,616977.2500000057,123310,123348,2025-10-20,2.6000000000000227
2025-10-22 14:15:00,2025-10-22 15:45:00,1,541.1,543.35,eod,0.7365430037536403,2.25,0.1325335,2.1174665,529366.625,123499,123516,2025-10-22,2.3999999999999773
