entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread_5m,kde_zscore_abs_5m,filter_score,entry_score,exit_score
2025-10-10 10:50:00,2025-10-10 11:45:00,-1,507.4,506.4,pivot,1.0,0.130414,0.669586,21091.959,1.0,2025-10-10,507.3,507.9,507.2,0.0,506.4,506.65,506.25,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,4,10,102.65617410601664,0.0624114465029647,-1.4461211753853154,0.0624114465029647,0.9375885534970352,4.381735731732696e-06,4.993240323236881e-06,0.0008887318911499,True,0.9375885534970352,0.0624114465029647,-1.4461211753853154,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.8751771069940705,1.4461211753853154,0.5047069,0.5223156418797965,0.5059228
2025-10-13 10:40:00,2025-10-13 10:45:00,-1,499.55,500.6,pivot,-1.0500000000000114,0.1300045,-1.3800045000000114,-43470.14175000036,1.0,2025-10-13,500.6,500.7,499.5,0.0,501.65,501.7,500.6,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,10,0,10,6.04928824433958,0.0030064991030174,-3.1987350167336026,0.0030064991030174,0.9969935008969826,6.092895318406701e-06,6.837883110764416e-06,0.0009395404319662,True,0.9969935008969826,0.0030064991030174,-3.1987350167336026,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9939870017939652,3.1987350167336026,0.51110506,0.5443767188927582,0.5132225
2025-10-13 10:45:00,2025-10-13 12:20:00,-1,500.6,499.25,pivot,1.3500000000000227,0.1299955,1.0200045000000229,32130.141750000723,1.0,2025-10-13,501.65,501.7,500.6,0.0,499.3,499.6,499.1,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,0,10,22.918329121971443,0.980082569111914,2.334059239330203,0.980082569111914,0.019917430888086,6.092895318406701e-06,6.837883110764416e-06,0.0009395404319662,True,0.019917430888086,0.980082569111914,2.334059239330203,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.9601651382238281,2.334059239330203,0.51110506,0.5443767188927582,0.51736724
2025-10-14 10:50:00,2025-10-14 11:00:00,-1,504.95,506.65,pivot,-1.6999999999999886,0.130348,-2.0303479999999885,-63955.96199999964,1.0,2025-10-14,506.1,506.1,504.75,0.0,506.5,506.9,506.05,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,1,10,119.60907557831707,0.0737113631311432,-1.2964332967907022,0.0737113631311432,0.9262886368688568,1.2281338628282953e-05,2.4102351724504235e-05,0.0010108739994958,True,0.9262886368688568,0.0737113631311432,-1.2964332967907022,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.8525772737377135,1.2964332967907022,0.5047069,0.5307094726411713,0.51823986
2025-10-14 13:25:00,2025-10-14 13:40:00,1,498.0,495.45,pivot,-2.550000000000012,0.1298035,-2.8798035000000115,-90713.81025000036,1.0,2025-10-14,495.3,499.05,494.75,0.0,494.7,495.8,494.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,13,1,10,535.603458442168,0.4383761093417238,-0.1231596799486497,0.4383761093417238,0.5616238906582762,1.2281338628282953e-05,2.4102351724504235e-05,0.0010108739994958,True,0.4383761093417238,0.5616238906582762,0.1231596799486497,1,0,0,0.0,1,1,1,1,,0,1,0,1,0,1,0,-0.12324778131655245,0.1231596799486497,0.5237105,0.7739312139455318,0.524896
2025-10-14 13:40:00,2025-10-14 14:05:00,1,495.45,496.75,pivot,1.3000000000000114,0.129766,0.9702340000000115,30562.371000000363,1.0,2025-10-14,494.7,495.8,494.3,0.0,497.6,497.7,496.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,13,1,10,1.6137046926187906,0.0027208379259187,-3.6113101956510136,0.0027208379259187,0.9972791620740812,1.2281338628282953e-05,2.4102351724504235e-05,0.0010108739994958,True,0.0027208379259187,0.9972791620740812,3.6113101956510136,1,0,0,0.0,1,1,1,1,,0,1,0,1,0,1,0,-0.9945583241481625,3.6113101956510136,0.5237105,0.7739312139455318,0.5438744
2025-10-15 10:55:00,2025-10-15 11:10:00,-1,504.25,505.4,pivot,-1.1499999999999773,0.1302895,-1.4802894999999772,-46629.11924999928,1.0,2025-10-15,504.7,504.85,504.2,0.0,505.9,506.1,505.25,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,10,467.35540808002537,0.6503999810618187,0.2668879101305572,0.6503999810618187,0.3496000189381812,-2.7334345426574103e-06,4.677867900853751e-06,0.0010972317093414,True,0.3496000189381812,0.6503999810618187,0.2668879101305572,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.3007999621236375,0.2668879101305572,0.5047069,0.5369970543405178,0.5586306
2025-10-16 10:40:00,2025-10-16 10:50:00,1,521.6,520.8,pivot,-0.8000000000000682,0.131272,-1.1312720000000684,-35635.06800000215,1.0,2025-10-16,520.9,521.9,520.6,0.0,521.1,521.3,520.5,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,3,10,264.4231423831433,0.1908699738246975,-0.7029769497741868,0.1908699738246975,0.8091300261753025,-2.7334345426574103e-06,4.677867900853751e-06,0.0010972317093414,True,0.1908699738246975,0.8091300261753025,0.7029769497741868,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.618260052350605,0.7029769497741868,0.5047069,0.5259430545181314,0.54081416
2025-10-16 10:50:00,2025-10-16 12:30:00,-1,520.8,521.75,pivot,-0.9500000000000456,0.1312765,-1.281276500000046,-40360.20975000144,1.0,2025-10-16,521.1,521.3,520.5,0.0,522.2,522.35,521.75,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,3,10,480.2258890267898,0.4047879921751787,-0.1792435663432223,0.4047879921751787,0.5952120078248213,-2.7334345426574103e-06,4.677867900853751e-06,0.0010972317093414,True,0.5952120078248213,0.4047879921751787,-0.1792435663432223,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.19042401564964262,0.1792435663432223,0.5047069,0.5259430545181314,0.517658
2025-10-17 10:40:00,2025-10-17 10:45:00,1,532.1,532.65,pivot,0.5499999999999545,0.1319425,0.21805749999995452,6868.811249998567,1.0,2025-10-17,532.65,532.7,531.6,0.0,533.25,533.3,531.9,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1,10,4,10,28.229663239823616,0.9736190791760664,2.118698947952016,0.9736190791760664,0.0263809208239335,2.160315726021765e-05,4.3908515481310205e-05,0.0011337148745515,True,0.9736190791760664,0.0263809208239335,-2.118698947952016,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,0,0,0.9472381583521329,2.118698947952016,0.51110506,0.5627094191277292,0.50470793
2025-10-20 10:55:00,2025-10-20 11:05:00,1,530.4,531.9,pivot,1.5,0.131869,1.168131,36796.1265,1.0,2025-10-20,531.05,531.15,530.3,0.0,532.25,532.4,531.75,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,0,10,353.4348334481318,0.7305532232050763,0.4235157078244095,0.7305532232050763,0.2694467767949237,3.753585753952514e-05,6.487663289815662e-05,0.0011825792794043,True,0.7305532232050763,0.2694467767949237,-0.4235157078244095,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.46110644641015264,0.4235157078244095,0.51110506,0.5443767188927582,0.50643015
2025-10-21 08:45:00,2025-10-21 10:45:00,1,541.65,546.7,pivot,5.050000000000068,0.1326505,4.717349500000068,148596.50925000213,1.0,2025-10-21,539.2,541.65,539.0,0.0,546.55,546.85,546.15,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,8,1,10,238.99334072039804,0.8028646490766348,0.6427635793719735,0.8028646490766348,0.1971353509233652,3.006070512849113e-05,5.602904106580989e-05,0.001219174146332,True,0.8028646490766348,0.1971353509233652,-0.6427635793719735,1,0,0,0.0,1,1,1,1,,0,1,0,0,1,0,0,0.6057292981532696,0.6427635793719735,0.5047069,0.5332880014315792,0.5248498
