entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread,kde_zscore_abs,filter_score,entry_score,exit_score
2025-03-11 10:35:00,2025-03-11 10:40:00,1,330.6,330.9,pivot,0.2999999999999545,0.119845,-0.01984500000004547,-625.1175000014323,1.0,2025-03-11,330.9,331.1,330.5,0.0,331.1,331.55,330.85,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,1,3,197.6697893066273,0.885202904672882,1.0145742972449243,0.885202904672882,0.114797095327118,4.113547554701637e-06,2.907982157400263e-05,0.0008653380254681,True,0.885202904672882,0.114797095327118,-1.0145742972449243,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.770405809345764,1.0145742972449243,0.7756315,0.4803138216096692,0.58244765
2025-03-19 10:40:00,2025-03-19 10:45:00,-1,351.75,350.5,pivot,1.25,0.1210675,0.9289324999999999,29261.37375,1.0,2025-03-19,350.5,351.85,350.3,0.0,350.85,350.9,350.35,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,2,3,3.555442682380613,0.0008021858136948,-3.976688259999917,0.0008021858136948,0.9991978141863052,1.53508539795896e-05,3.940648498385976e-05,0.000940866386594,True,0.9991978141863052,0.0008021858136948,-3.976688259999917,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9983956283726103,3.976688259999917,0.9033199,0.7283084993406567,0.5379541
2025-03-24 10:50:00,2025-03-24 10:55:00,-1,354.8,354.25,pivot,0.5500000000000114,0.1212715,0.2287285000000114,7204.9477500003595,1.0,2025-03-24,354.2,354.8,354.05,0.0,354.1,354.35,353.9,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,0,3,63.80020781407264,0.04102252495157,-1.659169671949961,0.04102252495157,0.95897747504843,3.2440210966407776e-05,6.247573212371662e-05,0.0009728157709426,True,0.95897747504843,0.04102252495157,-1.659169671949961,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.91795495009686,1.659169671949961,0.814592,0.5336017844774497,0.53031087
2025-03-28 11:00:00,2025-03-28 13:10:00,-1,345.2,344.45,pivot,0.75,0.1206895,0.42931050000000004,13523.280750000002,1.0,2025-03-28,344.8,345.35,344.7,0.0,344.15,344.55,344.15,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,11,4,3,94.13830908547904,0.0450187628763627,-1.5191150323327958,0.0450187628763627,0.9549812371236372,1.5473571055463193e-05,5.727381590768525e-05,0.0008962634736622,True,0.9549812371236372,0.0450187628763627,-1.5191150323327958,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9099624742472745,1.5191150323327958,0.7720921,0.5114597518760422,0.5175034
2025-04-01 10:45:00,2025-04-01 10:50:00,1,337.9,338.8,pivot,0.9000000000000341,0.120301,0.5796990000000342,18260.518500001075,1.0,2025-04-01,338.8,339.0,337.9,0.0,339.2,339.25,338.6,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,4,5.435592676187429,0.9958496528950448,3.087248589063768,0.9958496528950448,0.004150347104955,-5.933065646308245e-06,1.7868894823852113e-05,0.0009037444845793,True,0.9958496528950448,0.004150347104955,-3.087248589063768,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9916993057900898,3.087248589063768,0.92036664,0.8073295625565211,0.5150938
2025-04-01 10:50:00,2025-04-01 11:45:00,1,338.8,339.75,pivot,0.9499999999999886,0.1203565,0.6296434999999886,19833.77024999964,1.0,2025-04-01,339.2,339.25,338.6,0.0,339.65,339.85,339.65,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,4,129.7644164711885,0.9279369510755968,1.28584159002152,0.9279369510755968,0.0720630489244033,-5.933065646308245e-06,1.7868894823852113e-05,0.0009037444845793,True,0.9279369510755968,0.0720630489244033,-1.28584159002152,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.8558739021511935,1.28584159002152,0.8249591,0.4729045126812991,0.49696988
2025-04-03 10:30:00,2025-04-03 10:35:00,-1,330.5,329.9,pivot,0.6000000000000227,0.119812,0.2801880000000227,8825.922000000715,1.0,2025-04-03,329.95,330.75,329.7,0.0,330.1,330.15,329.35,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,3,4,27.88033473315597,0.0214445739051751,-1.958239181478909,0.0214445739051751,0.9785554260948248,-1.3832699835068188e-05,-5.767421780822083e-06,0.0009248300950694,True,0.9785554260948248,0.0214445739051751,-1.958239181478909,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9571108521896498,1.958239181478909,0.8821374,0.6127014929238652,0.44119003
2025-04-03 12:05:00,2025-04-03 12:50:00,1,332.25,332.1,pivot,-0.1499999999999772,0.1199305,-0.46993049999997727,-14802.810749999284,1.0,2025-04-03,332.7,332.85,332.2,0.0,332.15,332.15,331.85,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,12,3,4,86.07159162320795,0.9496507033139436,1.4697325055746169,0.9496507033139436,0.0503492966860563,-1.3832699835068188e-05,-5.767421780822083e-06,0.0009248300950694,True,0.9496507033139436,0.0503492966860563,-1.4697325055746169,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.8993014066278874,1.4697325055746169,0.8582657,0.506151018487071,0.42170087
2025-04-03 14:45:00,2025-04-03 15:45:00,-1,332.4,332.4,eod,-0.0,0.119944,-0.319944,-10078.236,1.0,2025-04-03,332.1,332.55,331.95,0.0,332.4,332.4,332.4,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,14,3,4,223.63966560635345,0.1183212144960613,-0.940122563284737,0.1183212144960613,0.8816787855039386,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.8816787855039386,0.1183212144960613,-0.940122563284737,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.7633575710078774,0.940122563284737,0.75158036,0.46383365810409954,0.43777016
2025-04-04 08:45:00,2025-04-04 10:30:00,1,327.0,331.7,pivot,4.699999999999989,0.119761,4.380238999999989,137977.52849999964,1.0,2025-04-04,327.45,327.75,326.15,0.0,331.4,331.75,331.25,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,8,4,4,,,,,,,,,False,,,,1,0,0,0.0,1,1,1,1,,0,1,0,0,0,1,0,,,0.6617634,0.5849664004204568,0.4398155
2025-04-04 10:30:00,2025-04-04 10:35:00,-1,331.7,331.35,pivot,0.3499999999999659,0.1198915,0.03010849999996586,948.4177499989246,1.0,2025-04-04,331.4,331.75,331.25,0.0,331.2,331.4,331.0,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,4,4,283.7586447182096,0.1562380788476612,-0.7873453955107239,0.1562380788476612,0.8437619211523387,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.8437619211523387,0.1562380788476612,-0.7873453955107239,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.6875238423046776,0.7873453955107239,0.6505396,0.5899087220516799,0.5033306
2025-04-04 12:00:00,2025-04-04 13:05:00,-1,328.95,326.95,pivot,2.0,0.119677,1.680323,52930.1745,1.0,2025-04-04,327.75,328.95,327.65,0.0,326.9,327.0,326.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12,4,4,5.94047997967796,0.0026227416769735,-3.76454926637892,0.0026227416769735,0.9973772583230264,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.9973772583230264,0.0026227416769735,-3.76454926637892,1,0,0,0.0,1,1,1,1,,0,1,0,1,0,1,0,0.9947545166460529,3.76454926637892,0.8915306,0.6555734422108457,0.54205936
2025-04-04 14:00:00,2025-04-04 14:40:00,-1,326.2,327.25,pivot,-1.0500000000000114,0.1196035,-1.3696035000000115,-43142.51025000036,1.0,2025-04-04,325.9,326.4,325.85,0.0,327.75,327.8,327.25,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,14,4,4,178.16125263886755,0.0954477794591013,-0.9877147676040956,0.0954477794591013,0.9045522205408988,-1.7330655411996104e-05,6.467290942436962e-06,0.0010932711747837,True,0.9045522205408988,0.0954477794591013,-0.9877147676040956,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.8091044410817975,0.9877147676040956,0.7584328,0.43562996470272863,0.6002104
