entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,regime,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,is_win,entry_hour,entry_dayofweek,entry_month,month,volatility,volatility_ma,volatility_regime,trend_strength,trend_regime,volume_ma,volume_regime,regime_composite
2021-03-02 11:25:00,2021-03-02 13:00:00,1,419.2,417.35,eod,-1.849999999999966,0.1250965,-1.9750964999999656,-62215.53974999893,1.0,2021-03-02,418.75,419.25,418.55,0.0,417.35,417.4,416.6,0.0,1.0,2021,36.06557377049156,0.7321966745618056,1.0964048209769532,-0.3642081464151476,0.9535714285714302,404.9785714285714,-1.0,419.7625,414.1508333333333,422.2448323073613,417.28016769263866,419.7625,0,11,1,3,3,0.22771855010661018,0.2377333849823407,normal,-0.7677611940298448,sideways,0.0,normal,normal_sideways_normal
2021-03-03 10:15:00,2021-03-03 15:10:00,1,413.75,419.15,pivot,5.399999999999977,0.124987,5.275012999999977,166162.90949999928,1.0,2021-03-03,414.45,414.6,413.7,0.0,419.4,419.4,418.95,0.0,1.0,2021,54.79452054794512,0.0661390585190702,0.1565679849490188,-0.0904289264299486,1.0249999999999977,404.9785714285714,-1.0,414.8625,414.8416666666666,416.2947874601191,413.4302125398809,414.8625,1,10,2,3,3,0.24731571962842264,0.23419316485585542,normal,-1.734226082760285,downtrend,0.0,normal,normal_downtrend_normal
2021-03-03 15:10:00,2021-03-03 15:45:00,1,419.15,419.4,eod,0.25,0.1251565,0.1248435,3932.57025,1.0,2021-03-03,419.4,419.4,418.95,0.0,419.4,419.4,419.4,0.0,1.0,2021,66.27906976744177,0.5863673277071371,0.5500059777968789,0.0363613499102581,0.5821428571428555,404.9785714285714,-1.0,418.41,416.9175000000001,420.2229940342982,416.5970059657018,418.41,1,15,2,3,3,0.1388037332243337,0.22750810108412017,normal,-0.5180019074869029,sideways,0.0,normal,normal_sideways_normal
2021-03-04 09:50:00,2021-03-04 15:45:00,1,416.9,413.35,eod,-3.5499999999999545,0.1249075,-3.6749074999999545,-115759.58624999857,1.0,2021-03-04,416.45,417.1,416.2,0.0,413.35,413.35,413.35,0.0,1.0,2021,35.807860262008646,-0.5068427531959969,-0.5051140068389417,-0.0017287463570552,1.2857142857142898,404.9785714285714,-1.0,417.29,417.4633333333333,421.8196218036605,412.7603781963394,417.29,0,9,3,3,3,0.3087319691954112,0.23341067499377757,normal,-1.1928202665386072,downtrend,0.0,normal,normal_downtrend_normal
2021-03-05 13:10:00,2021-03-05 14:45:00,1,411.95,412.85,pivot,0.9000000000000341,0.124744,0.7752560000000341,24420.564000001075,1.0,2021-03-05,411.95,412.35,411.75,0.0,413.4,413.4,412.4,0.0,1.0,2021,61.46788990825703,0.8451703538128186,0.7406517787746896,0.104518575038129,0.8035714285714367,403.9857142857143,-1.0,410.62250000000006,409.4825,412.98235615083786,408.2626438491623,410.62250000000006,1,13,4,3,3,0.19506528184766034,0.22705350630906115,normal,-2.185944896225283,downtrend,0.0,normal,normal_downtrend_normal
2021-03-05 14:45:00,2021-03-05 15:45:00,1,412.85,411.75,eod,-1.1000000000000227,0.124738,-1.2247380000000228,-38579.24700000072,1.0,2021-03-05,413.4,413.4,412.4,0.0,411.75,411.75,411.75,0.0,1.0,2021,61.58940397351017,0.4472371797714913,0.2500249944507571,0.1972121853207342,0.9357142857142832,403.9857142857143,-1.0,411.3475,409.6666666666667,413.40521334508446,409.2897866549156,411.3475,0,14,4,3,3,0.22634598106296158,0.2233523601731883,normal,-1.7223028543783274,downtrend,0.0,normal,normal_downtrend_normal
2021-03-08 09:55:00,2021-03-08 12:05:00,1,413.8,410.6,eod,-3.1999999999999886,0.124732,-3.3247319999999885,-104729.05799999964,1.0,2021-03-08,414.5,414.75,413.75,0.0,410.6,411.55,410.5,0.0,1.0,2021,63.9784946236561,0.6020633549002241,0.5058526519772346,0.0962107029229895,1.1964285714285714,403.9857142857143,-1.0,412.98,411.7600000000001,414.7969957854153,411.1630042145848,412.98,0,9,0,3,3,0.28864380492848524,0.2285070172313462,normal,-1.3443908323281177,downtrend,0.0,normal,normal_downtrend_normal
2021-03-09 14:20:00,2021-03-09 15:45:00,1,405.75,404.6,eod,-1.1499999999999773,0.1243105,-1.2743104999999773,-40140.780749999285,1.0,2021-03-09,405.15,405.85,405.1,0.0,404.6,404.6,404.6,0.0,1.0,2021,55.73770491803272,0.3971945153709839,0.3545243399371971,0.0426701754337868,0.8464285714285771,397.6375,-1.0,404.9875,403.5891666666667,406.6180875595996,403.3569124404005,404.9875,0,14,1,3,3,0.20891733220500483,0.22754121858377743,normal,-3.4690855238800604,downtrend,0.0,normal,normal_downtrend_normal
2021-03-10 09:15:00,2021-03-10 11:45:00,1,410.8,406.75,eod,-4.050000000000011,0.1245265,-4.174526500000011,-131497.58475000036,1.0,2021-03-10,409.7,410.85,409.65,0.0,406.75,406.8,406.3,0.0,1.0,2021,60.41666666666677,1.0388196159296967,0.6526215561358616,0.3861980597938351,1.192857142857138,397.6375,-1.0,407.155,405.04083333333335,410.7874415451574,403.52255845484257,407.155,0,9,2,3,3,0.29115380592070733,0.23533870479818023,normal,-2.1942885037832442,downtrend,0.0,normal,normal_downtrend_normal
2021-03-11 10:00:00,2021-03-11 12:35:00,1,407.9,412.35,pivot,4.4500000000000455,0.1246075,4.325392500000046,136249.86375000144,1.0,2021-03-11,407.75,408.0,407.45,0.0,412.2,412.55,412.2,0.0,1.0,2021,69.23076923076931,1.0328138991474702,0.9007743644605116,0.1320395346869585,1.0892857142857102,397.6375,-1.0,406.2475,405.3358333333333,410.34839528094864,402.14660471905137,406.2475,1,10,3,3,3,0.2671454848033624,0.23914380498021762,normal,-2.433476394849775,downtrend,0.0,normal,normal_downtrend_normal
2021-03-11 12:35:00,2021-03-11 15:15:00,1,412.35,410.85,eod,-1.5,0.124696,-1.624696,-51177.924,1.0,2021-03-11,412.2,412.55,412.2,0.0,410.85,411.7,410.7,0.0,1.0,2021,54.94505494505481,0.7425295952412512,0.825825144260079,-0.0832955490188278,0.6321428571428547,397.6375,-1.0,411.865,408.37416666666667,412.9243443851354,410.80565561486446,411.865,0,12,3,3,3,0.15335828654605888,0.2415049282864438,normal,-1.1438622028141618,downtrend,0.0,normal,normal_downtrend_normal
2021-03-15 09:40:00,2021-03-15 11:15:00,1,415.1,415.45,pivot,0.3499999999999659,0.1249165,0.2250834999999659,7090.130249998926,1.0,2021-03-15,414.7,415.35,414.55,0.0,414.9,415.75,414.75,0.0,1.0,2021,64.071856287425,0.8005317361660218,0.5242190258285446,0.2763127103374772,1.3107142857142873,397.6375,-1.0,413.0875,412.34,415.90322183883217,410.2717781611678,413.0875,1,9,0,3,3,0.31606324709773026,0.24643169283811467,normal,-0.3279479141548277,sideways,0.0,normal,normal_sideways_normal
2021-03-15 11:15:00,2021-03-15 13:10:00,1,415.45,412.4,eod,-3.050000000000012,0.1248355,-3.1748355000000115,-100007.31825000036,1.0,2021-03-15,414.9,415.75,414.75,0.0,412.4,412.85,412.35,0.0,1.0,2021,58.09523809523768,0.4820672680245934,0.4070141624235673,0.075053105601026,0.8357142857142849,397.6375,-1.0,414.18,413.065,415.5608464223393,412.7991535776607,414.18,0,11,0,3,3,0.20142547257514698,0.24863124635025394,normal,-0.1126777536755916,sideways,0.0,normal,normal_sideways_normal
2021-03-16 10:05:00,2021-03-16 12:55:00,1,414.95,415.45,pivot,0.5,0.124912,0.375088,11815.272,1.0,2021-03-16,415.35,415.4,414.85,0.0,415.15,415.5,415.1,0.0,1.0,2021,72.09302325581436,0.4136874817623379,0.3260767583145536,0.0876107234477843,0.914285714285711,397.6375,-1.0,414.125,413.71083333333337,416.2157062518587,412.0342937481413,414.125,1,10,1,3,3,0.22012416378613484,0.24986836040101718,normal,0.07884916335620233,sideways,0.0,normal,normal_sideways_normal
2021-03-16 12:55:00,2021-03-16 15:45:00,1,415.45,417.0,eod,1.5500000000000114,0.1249735,1.4250265000000113,44888.33475000036,1.0,2021-03-16,415.15,415.5,415.1,0.0,417.0,417.0,417.0,0.0,1.0,2021,60.31746031746003,0.2303308489136384,0.2013853148369535,0.0289455340766849,0.4178571428571404,397.6375,-1.0,414.9475000000001,414.5075,416.062222056448,413.83277794355206,414.9475000000001,1,12,1,3,3,0.10065208788561734,0.24282325921914044,low,0.08792002890520348,sideways,0.0,normal,low_sideways_normal
2021-03-18 09:15:00,2021-03-18 13:35:00,1,418.05,417.2,eod,-0.8500000000000227,0.1250575,-0.9750575000000228,-30714.31125000072,1.0,2021-03-18,418.4,418.85,418.0,0.0,417.2,417.25,416.45,0.0,1.0,2021,86.71328671328742,1.478710572974876,0.8955104110055163,0.5832001619693596,0.7857142857142817,397.6375,-1.0,413.73,412.09083333333336,418.0479429800465,409.4120570199535,413.73,0,9,3,3,3,0.18779022125102338,0.23585636936438417,normal,0.9261472275334609,sideways,0.0,normal,normal_sideways_normal
2021-03-22 09:15:00,2021-03-22 15:25:00,1,411.15,412.05,eod,0.9000000000000341,0.124696,0.7753040000000341,24422.076000001078,1.0,2021-03-22,411.45,411.75,410.85,0.0,412.05,412.2,411.9,0.0,1.0,2021,42.42424242424219,-0.2814126268254426,-0.2132295515551238,-0.0681830752703188,0.857142857142845,397.6375,-1.0,411.6425,411.54833333333335,412.9248805987356,410.3601194012645,411.6425,1,9,0,3,3,0.20832248320399685,0.23574185192598124,normal,-0.6780896828290381,sideways,0.0,normal,normal_sideways_normal
2021-03-23 09:30:00,2021-03-23 10:45:00,1,413.5,411.7,eod,-1.8000000000000114,0.124756,-1.9247560000000117,-60629.81400000036,1.0,2021-03-23,412.95,413.55,412.85,0.0,411.7,412.0,411.35,0.0,1.0,2021,55.99999999999999,0.3710084461478118,0.2977260094987648,0.0732824366490469,0.7249999999999902,397.6375,-1.0,412.8,412.55,414.8178153898129,410.78218461018713,412.8,0,9,1,3,3,0.17556604915849142,0.2323237710640762,normal,-0.29543528272187203,sideways,0.0,normal,normal_sideways_normal
2021-03-25 09:20:00,2021-03-25 13:50:00,1,405.55,407.1,eod,1.5500000000000114,0.1243795,1.4256205000000113,44907.045750000354,1.0,2021-03-25,405.3,405.75,405.1,0.0,407.1,407.15,406.6,0.0,1.0,2021,44.34782608695672,-0.0173355938264876,0.0494740544531541,-0.0668096482796417,0.6964285714285795,397.6375,-1.0,406.1975,406.08,407.1073727499722,405.28762725002775,406.1975,1,9,3,3,3,0.17183039018716495,0.2284977874798005,normal,-2.0614359733530763,downtrend,0.0,normal,normal_downtrend_normal
2021-03-26 09:35:00,2021-03-26 12:00:00,1,410.45,411.05,pivot,0.6000000000000227,0.124645,0.4753550000000227,14973.682500000716,1.0,2021-03-26,409.6,410.55,409.55,0.0,411.05,411.3,411.05,0.0,1.0,2021,61.22448979591866,0.6050771917888937,0.444965749511775,0.1601114422771187,0.8750000000000041,397.6375,-1.0,408.4875,408.3041666666667,410.846776204811,406.128223795189,408.4875,1,9,4,3,3,0.213623046875001,0.21742985557446626,normal,-0.8483886718749917,sideways,0.0,normal,normal_sideways_normal
2021-03-26 12:00:00,2021-03-26 15:45:00,1,411.05,411.95,eod,0.8999999999999773,0.12469,0.7753099999999773,24422.264999999286,1.0,2021-03-26,411.05,411.3,411.05,0.0,411.95,411.95,411.95,0.0,1.0,2021,79.36507936507888,0.4877335228866855,0.3908407712536658,0.0968927516330196,0.4535714285714261,397.6375,-1.0,409.9675,408.9141666666666,411.3041395412388,408.6308604587613,409.9675,1,12,4,3,3,0.11034458790206206,0.21156115746423887,normal,-0.3989782264931102,sideways,0.0,normal,normal_sideways_normal
2021-03-29 12:15:00,2021-03-29 15:00:00,1,412.05,411.1,eod,-0.9499999999999886,0.1246945,-1.0746944999999886,-33852.87674999964,1.0,2021-03-29,412.3,412.5,412.0,0.0,411.1,411.4,410.9,0.0,1.0,2021,53.19148936170225,0.4073465507119067,0.4390970496163354,-0.0317504989044287,0.5464285714285657,397.6375,-1.0,412.0725000000001,411.54083333333335,413.79158023144,410.3534197685601,412.0725000000001,0,12,0,3,3,0.13253179030525483,0.20582196099808048,normal,-0.06851806936695863,sideways,0.0,normal,normal_sideways_normal
2021-03-30 10:00:00,2021-03-30 15:45:00,1,414.7,415.55,eod,0.8500000000000227,0.1249075,0.7250925000000228,22840.41375000072,1.0,2021-03-30,414.35,414.75,414.25,0.0,415.55,415.55,415.55,0.0,1.0,2021,68.83116883116935,0.7447669622400213,0.6426868035719988,0.1020801586680224,0.8571428571428571,397.6375,-1.0,413.1725,412.5383333333333,416.2758894882529,410.0691105117471,413.1725,1,10,1,3,3,0.20686445206778256,0.20922499694025293,normal,0.4875105587064032,sideways,0.0,normal,normal_sideways_normal
2021-04-01 09:50:00,2021-04-01 14:55:00,1,418.7,418.05,pivot,-0.6499999999999773,0.1251025,-0.7751024999999773,-24415.728749999285,1.0,2021-04-01,418.9,419.0,418.6,0.0,418.15,418.2,417.95,0.0,1.0,2021,78.52348993288574,0.7699242203137828,0.5769184945114809,0.1930057258023019,0.9428571428571502,397.6375,-1.0,417.0075,416.6008333333333,420.8860883215918,413.1289116784082,417.0075,0,9,3,4,4,0.22507928929509433,0.20504236294523706,normal,1.5391501551682958,uptrend,0.0,normal,normal_uptrend_normal
2021-04-01 14:55:00,2021-04-01 15:45:00,1,418.05,419.2,eod,1.1499999999999773,0.1251175,1.0248824999999773,32283.798749999285,1.0,2021-04-01,418.15,418.2,417.95,0.0,419.2,419.2,419.2,0.0,1.0,2021,50.704225352112026,0.0152738703871477,0.0785807531917977,-0.0633068828046499,0.442857142857142,397.6375,-1.0,418.3825,418.0691666666667,419.1175438583035,417.64745614169647,418.3825,1,14,3,4,4,0.10590867938709601,0.20058453282220884,normal,1.2884132488341478,uptrend,0.0,normal,normal_uptrend_normal
2021-04-05 09:15:00,2021-04-05 15:45:00,1,423.2,424.05,eod,0.8500000000000227,0.1254175,0.7245825000000228,22824.34875000072,1.0,2021-04-05,423.05,423.35,422.8,0.0,424.05,424.05,424.05,0.0,1.0,2021,48.275862068966056,0.1297261849731512,0.1713440375658183,-0.041617852592667,0.4821428571428531,397.6375,-1.0,423.37,423.19916666666666,424.0508663211256,422.6891336788744,423.37,1,9,0,4,4,0.1139682914886782,0.19496564834349467,normal,2.317692944096444,uptrend,0.0,normal,normal_uptrend_normal
2021-04-06 14:30:00,2021-04-06 15:45:00,1,425.45,425.05,eod,-0.3999999999999772,0.125515,-0.5255149999999773,-16553.722499999287,1.0,2021-04-06,425.6,425.65,425.4,0.0,425.05,425.05,425.05,0.0,1.0,2021,69.4444444444462,0.3347971314786377,0.2739378094030211,0.0608593220756166,0.3535714285714318,397.6375,-1.0,424.9075,424.5108333333333,425.8662683985023,423.9487316014976,424.9075,0,14,1,4,4,0.08307599355531763,0.1846872577748363,low,2.772556390977446,uptrend,0.0,normal,low_uptrend_normal
2021-04-08 09:15:00,2021-04-08 15:45:00,1,423.9,424.5,eod,0.6000000000000227,0.125452,0.4745480000000227,14948.262000000715,1.0,2021-04-08,423.4,423.95,423.4,0.0,424.5,424.5,424.5,0.0,1.0,2021,14.492753623189373,-0.4160357388078068,-0.1507641725981337,-0.2652715662096732,0.4178571428571526,397.6375,-1.0,425.305,425.35,426.98143104614815,423.6285689538519,425.305,1,9,3,4,4,0.09869086982927554,0.17917593465604983,normal,2.0518422295701466,uptrend,0.0,normal,normal_uptrend_normal
2021-04-09 09:15:00,2021-04-09 14:35:00,1,425.9,422.8,eod,-3.099999999999966,0.125461,-3.225460999999966,-101602.02149999893,1.0,2021-04-09,425.3,425.9,425.05,0.0,422.8,423.25,422.8,0.0,1.0,2021,42.37288135593237,0.0822209285078088,0.0998075095682119,-0.0175865810604031,0.6500000000000016,397.6375,-1.0,425.775,425.4966666666666,426.7523756482273,424.79762435177264,425.775,0,9,4,4,4,0.15283329414530958,0.17225990906727995,normal,2.306019280507878,uptrend,0.0,normal,normal_uptrend_normal
2021-04-13 09:30:00,2021-04-13 14:50:00,1,425.9,427.6,eod,1.7000000000000457,0.125605,1.5743950000000455,49593.44250000143,1.0,2021-04-13,426.15,426.35,425.8,0.0,427.6,427.85,427.55,0.0,1.0,2021,89.7727272727285,0.7723028599263557,0.4532506878011287,0.3190521721252269,0.5750000000000048,397.6375,-1.0,423.7175,423.205,426.3886470037545,421.0463529962456,423.7175,1,9,1,4,4,0.13492901560483514,0.16564908560735359,normal,2.284993546873156,uptrend,0.0,normal,normal_uptrend_normal
2021-04-14 10:25:00,2021-04-14 15:45:00,1,428.6,431.05,eod,2.4499999999999886,0.1257895,2.324210499999989,73212.63074999965,1.0,2021-04-14,428.45,428.75,428.4,0.0,431.05,431.05,431.05,0.0,1.0,2021,37.93103448275871,0.0554971407117932,0.0543769392157692,0.0011202014960239,0.5714285714285755,397.6375,-1.0,428.525,428.4091666666666,429.5609333446568,427.4890666553432,428.525,1,10,2,4,4,0.13337112181784935,0.16464972737094313,normal,2.6199089742093515,uptrend,0.0,normal,normal_uptrend_normal
2021-04-15 14:20:00,2021-04-15 15:45:00,1,433.25,431.4,eod,-1.8500000000000227,0.1259395,-1.9759395000000228,-62242.09425000072,1.0,2021-04-15,433.05,433.4,433.0,0.0,431.4,431.4,431.4,0.0,1.0,2021,63.51351351351293,0.3989924366379114,0.3072291632032201,0.0917632734346912,0.4357142857142914,397.6375,-1.0,432.4625,432.1725,433.576938730484,431.348061269516,432.4625,0,14,3,4,4,0.10061523743546735,0.15387732688782996,normal,3.442443135896541,uptrend,0.0,normal,normal_uptrend_normal
2021-04-16 15:10:00,2021-04-16 15:45:00,1,431.55,431.1,eod,-0.4499999999999886,0.1258795,-0.5758794999999887,-18140.20424999964,1.0,2021-04-16,431.65,431.7,431.45,0.0,431.1,431.1,431.1,0.0,1.0,2021,47.619047619046974,0.2081169542889256,0.2257597759753517,-0.017642821686426,0.3857142857142759,397.6375,-1.0,431.4875,431.0258333333333,432.4227033270679,430.5522966729321,431.4875,0,15,4,4,4,0.08935811090334203,0.1482739588042397,normal,2.935248465191697,uptrend,0.0,normal,normal_uptrend_normal
2021-04-19 11:55:00,2021-04-19 14:00:00,1,433.25,432.9,eod,-0.3500000000000227,0.1259845,-0.4759845000000227,-14993.511750000716,1.0,2021-04-19,432.9,433.25,432.8,0.0,432.9,432.95,432.65,0.0,1.0,2021,50.0,0.2713921129160326,0.3491826359617765,-0.0777905230457439,0.4142857142857232,397.6375,-1.0,433.0175,432.12916666666666,434.016064759408,432.0189352405921,433.0175,0,11,0,4,4,0.09570009570009777,0.14205275539993786,normal,3.012820512820517,uptrend,0.0,normal,normal_uptrend_normal
2021-04-22 10:10:00,2021-04-22 13:40:00,1,429.3,426.95,eod,-2.3500000000000227,0.1256875,-2.475687500000023,-77984.15625000073,1.0,2021-04-22,429.25,429.5,429.25,0.0,426.95,426.95,426.3,0.0,1.0,2021,68.22429906542057,0.7394750418944795,0.5633963873417589,0.1760786545527206,0.6464285714285681,397.6375,-1.0,427.44749999999993,426.2725,429.6363413180569,425.258658681943,427.44749999999993,0,10,3,4,4,0.15059489142191454,0.1445498955767527,normal,2.0238788584740828,uptrend,0.0,normal,normal_uptrend_normal
2021-04-23 13:40:00,2021-04-23 15:45:00,1,427.15,426.9,eod,-0.25,0.1256215,-0.3756215,-11832.07725,1.0,2021-04-23,427.0,427.25,426.9,0.0,426.9,426.9,426.9,0.0,1.0,2021,53.424657534246606,0.0763483722869295,-0.0224775828008878,0.0988259550878174,0.4357142857142914,397.6375,-1.0,426.62250000000006,426.1091666666667,428.05096070994415,425.194039290056,426.62250000000006,0,13,4,4,4,0.10204081632653195,0.14026242533052816,normal,1.4069086651053848,uptrend,0.0,normal,normal_uptrend_normal
2021-04-27 10:35:00,2021-04-27 15:45:00,1,431.0,431.6,eod,0.6000000000000227,0.125878,0.4741220000000227,14934.843000000716,1.0,2021-04-27,430.95,431.15,430.55,0.0,431.6,431.6,431.6,0.0,1.0,2021,61.1940298507462,0.1629813563583297,0.0592975346740816,0.1036838216842481,0.5749999999999927,397.6375,-1.0,430.36,430.3108333333333,431.28315249343535,429.43684750656456,430.36,1,10,1,4,4,0.13342615152569737,0.13651760874661317,normal,2.084348532312324,uptrend,0.0,normal,normal_uptrend_normal
2021-04-29 10:10:00,2021-04-29 13:20:00,1,427.2,427.2,eod,0.0,0.125632,-0.125632,-3957.408,1.0,2021-04-29,427.8,427.85,427.15,0.0,427.2,427.45,427.05,0.0,1.0,2021,41.40127388535049,-0.1134270794165672,-0.1461047703810909,0.0326776909645236,0.9357142857142874,397.6375,-1.0,427.06000000000006,426.9883333333333,429.75142889067183,424.3685711093283,427.06000000000006,0,10,3,4,4,0.21872704200894982,0.1386756583891361,high,1.189808321645623,uptrend,0.0,normal,high_uptrend_normal
2021-05-04 14:20:00,2021-05-04 15:45:00,1,421.4,423.2,eod,1.8000000000000114,0.125338,1.6746620000000114,52751.85300000036,1.0,2021-05-04,421.35,421.55,421.25,0.0,423.2,423.2,423.2,0.0,1.0,2021,81.53846153846226,0.4045310635603414,0.2287984274456639,0.1757326361146774,0.4035714285714188,397.6375,-1.0,420.07,419.9225,421.4039296911636,418.7360703088364,420.07,1,14,1,5,5,0.09578056925867302,0.13487316734271151,normal,-0.5132312804082036,sideways,0.0,normal,normal_sideways_normal
2021-05-06 09:45:00,2021-05-06 15:00:00,1,424.45,425.6,pivot,1.150000000000034,0.1255015,1.0244985000000342,32271.70275000108,1.0,2021-05-06,424.65,424.8,424.3,0.0,425.25,425.6,425.25,0.0,1.0,2021,66.08695652173898,0.6886951016635408,0.5487115650449038,0.1399835366186369,0.7249999999999943,397.6375,-1.0,422.905,421.0058333333333,424.55899039006266,421.2510096099374,422.905,1,9,3,5,5,0.17072883551159646,0.13272845677454126,normal,0.09066289885788083,sideways,0.0,normal,normal_sideways_normal
2021-05-06 15:00:00,2021-05-06 15:45:00,1,425.6,425.45,eod,-0.1500000000000341,0.1255315,-0.2755315000000341,-8679.242250001074,1.0,2021-05-06,425.25,425.6,425.25,0.0,425.45,425.45,425.45,0.0,1.0,2021,56.79012345679024,0.4293863309233643,0.3713127691986612,0.0580735617247031,0.4571428571428514,397.6375,-1.0,424.7975,424.4,426.0382446829624,423.5567553170375,424.7975,0,15,3,5,5,0.10749979003947124,0.13258621688141176,normal,0.06466784244561488,sideways,0.0,normal,normal_sideways_normal
2021-05-10 10:05:00,2021-05-10 15:45:00,1,431.25,435.95,eod,4.699999999999989,0.126016,4.573983999999989,144080.49599999964,1.0,2021-05-10,431.4,431.6,431.05,0.0,435.95,435.95,435.95,0.0,1.0,2021,67.16417910447744,0.5072657222076487,0.4162574199496406,0.0910083022580079,0.8321428571428555,397.6375,-1.0,430.28,429.5591666666666,432.462562472692,428.0974375273081,430.28,1,10,0,5,5,0.19289356911053676,0.13560430582167582,normal,1.2679647658785282,uptrend,0.0,normal,normal_uptrend_normal
2021-05-14 10:40:00,2021-05-14 15:45:00,1,418.45,419.85,eod,1.400000000000034,0.125149,1.2748510000000342,40157.80650000108,1.0,2021-05-14,417.9,418.65,417.8,0.0,419.85,419.85,419.85,0.0,1.0,2021,51.78571428571416,0.4533245188500245,0.4912610869249496,-0.037936568074925,0.7607142857142962,397.6375,-1.0,418.31000000000006,417.3158333333333,419.4266679758823,417.1933320241178,418.31000000000006,1,10,4,5,5,0.18203261203979332,0.13436271382027637,normal,-1.9639865996649872,downtrend,0.0,normal,normal_downtrend_normal
2021-05-18 09:15:00,2021-05-18 15:45:00,1,419.85,422.9,eod,3.0499999999999545,0.1252825,2.9247174999999546,92128.60124999857,1.0,2021-05-18,421.2,421.25,419.75,0.0,422.9,422.9,422.9,0.0,1.0,2021,78.00000000000107,0.6554138703302783,0.3928594686263412,0.2625544017039371,0.6607142857142898,397.6375,-1.0,418.61,417.5808333333333,420.45208120283314,416.7679187971668,418.61,1,9,1,5,5,0.1568647401980745,0.13095198636542538,normal,-1.192426400759743,downtrend,0.0,normal,normal_downtrend_normal
2021-05-20 14:40:00,2021-05-20 15:45:00,1,421.65,421.4,eod,-0.25,0.1252915,-0.3752915,-11821.68225,1.0,2021-05-20,421.45,421.7,421.2,0.0,421.4,421.4,421.4,0.0,1.0,2021,51.35135135135085,0.1512417322237524,0.0715729565485219,0.0796687756752305,0.5178571428571388,397.6375,-1.0,421.1350000000001,420.8441666666667,421.9403113160087,420.3296886839914,421.1350000000001,0,14,3,5,5,0.12287510804535266,0.13180030779833823,normal,-1.1715505991220785,downtrend,0.0,normal,normal_downtrend_normal
2021-05-25 09:50:00,2021-05-25 14:20:00,1,422.35,423.5,eod,1.1499999999999773,0.1253755,1.0246244999999772,32275.67174999928,1.0,2021-05-25,423.05,423.3,422.3,0.0,423.5,423.7,423.3,0.0,1.0,2021,65.51724137931029,0.5342742320528941,0.3605486436214907,0.1737255884314034,1.000000000000004,397.6375,-1.0,421.3175,421.00916666666666,423.6573774146718,418.97762258532816,421.3175,1,9,1,5,5,0.23637867864318732,0.13792082715606366,high,-0.7889138399716291,sideways,0.0,normal,high_sideways_normal
2021-05-27 14:50:00,2021-05-27 15:45:00,1,423.75,422.6,eod,-1.1499999999999773,0.1253905,-1.2753904999999772,-40174.80074999928,1.0,2021-05-27,424.15,424.15,423.7,0.0,422.6,422.6,422.6,0.0,1.0,2021,72.36842105263136,0.5418355948154954,0.4497022915731414,0.0921333032423539,0.471428571428573,397.6375,-1.0,422.7825,421.5108333333333,424.1833550020399,421.38164499796005,422.7825,0,14,3,5,5,0.11114666307404764,0.13932436063200018,normal,-0.5104326299658055,sideways,0.0,normal,normal_sideways_normal
2021-05-28 11:00:00,2021-05-28 15:45:00,1,425.5,426.35,eod,0.8500000000000227,0.1255555,0.7244445000000227,22820.00175000072,1.0,2021-05-28,425.9,425.9,425.4,0.0,426.35,426.35,426.35,0.0,1.0,2021,63.38028169014064,0.4061676783893517,0.3499523269187641,0.0562153514705876,0.5321428571428604,397.6375,-1.0,424.945,423.6983333333333,425.9454735720125,423.9445264279875,424.945,1,11,4,5,5,0.1249454935766284,0.14063709181936782,normal,-0.12679032636768342,sideways,0.0,normal,normal_sideways_normal
2021-06-01 09:30:00,2021-06-01 13:05:00,1,430.7,429.75,eod,-0.9499999999999886,0.1258135,-1.0758134999999889,-33888.12524999964,1.0,2021-06-01,431.25,431.35,430.65,0.0,429.75,430.05,429.7,0.0,1.0,2021,82.30769230769194,0.9841598426154404,0.6605323630414428,0.3236274795739977,0.6892857142857167,432.0339285714286,1.0,427.9475000000001,426.45416666666665,430.4600945910145,425.4349054089856,427.9475000000001,0,9,1,6,6,0.15983436853002128,0.14098714553860342,normal,1.0463768115942003,uptrend,0.0,normal,normal_uptrend_normal
2021-06-02 09:35:00,2021-06-02 12:00:00,1,432.25,429.9,eod,-2.3500000000000227,0.1258645,-2.475864500000023,-77989.73175000072,1.0,2021-06-02,432.25,432.4,431.9,0.0,429.9,429.95,429.45,0.0,1.0,2021,86.56716417910592,0.5174631895194466,0.3039304914598082,0.2135326980596383,0.635714285714276,433.6517857142857,1.0,430.66,430.26166666666666,432.43247967840415,428.8875203215959,430.66,0,9,2,6,6,0.14707097413864106,0.1415942434652937,normal,1.2047426257952532,uptrend,0.0,normal,normal_uptrend_normal
